year,SupplierName,Product,lead_time_real_promedio,lead_time_teorico_promedio,desviacion_promedio,num_pedidos
2014,Proveedor 36,MP024115,27.0,10.0,17.0,1
2014,Proveedor 36,MP024119,53.0,10.0,43.0,1
2014,Proveedor 36,MP024120,17.5,10.0,7.5,2
2014,Proveedor 36,MP024127,27.0,10.0,17.0,1
2014,Proveedor 36,MP024128,15.0,10.0,5.0,1
2014,Proveedor 36,MP024129,8.0,10.0,-2.0,1
2014,Proveedor 36,MP024131,13.0,10.0,3.0,1
2014,Proveedor 36,MP024156,34.0,10.0,24.0,2
2014,Proveedor 36,MP024180,30.5,10.0,20.5,2
2014,Proveedor 36,MP024213,34.0,10.0,24.0,1
2014,Proveedor 36,MP024214,53.0,10.0,43.0,1
2014,Proveedor 36,MP024216,39.5,10.0,29.5,2
2014,Proveedor 36,MP02443,17.5,10.0,7.5,2
2014,Proveedor 36,MP02444,8.0,10.0,-2.0,1
2014,Proveedor 36,MP02452,8.0,10.0,-2.0,1
2014,Proveedor 36,MP02457,37.5,10.0,27.5,2
2014,Proveedor 36,MP02460,37.5,10.0,27.5,2
2014,Proveedor 36,MP02463,26.5,10.0,16.5,2
2014,Proveedor 36,MP02464,8.0,10.0,-2.0,1
2014,Proveedor 36,MP02468,39.0,10.0,29.0,1
2014,Proveedor 36,MP02473,37.5,10.0,27.5,2
2014,Proveedor 36,MP02474,41.0,10.0,31.0,1
2014,Proveedor 36,MP02475,39.0,10.0,29.0,1
2014,Proveedor 36,MP02479,46.0,10.0,36.0,2
2014,Proveedor 36,MP02481,39.0,10.0,29.0,1
2014,Proveedor 36,MP02482,27.0,10.0,17.0,2
2014,Proveedor 36,MP02492,45.0,10.0,35.0,1
2014,Proveedor 36,MP02901,27.0,10.0,17.0,1
2014,Proveedor 364,MP02613,42.5,45.0,-2.5,2
2014,Proveedor 364,MP02618,42.5,45.0,-2.5,2
2014,Proveedor 364,MP02619,52.0,45.0,7.0,1
2014,Proveedor 368,MP04209,34.375,10.0,24.375,8
2014,Proveedor 37,MP019205,34.75,10.0,24.75,4
2014,Proveedor 37,MP019307,37.84615384615385,10.0,27.846153846153847,13
2014,Proveedor 37,MP019401,37.0,10.0,27.0,5
2014,Proveedor 376,MP025104,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025112,27.0,45.0,-18.0,1
2014,Proveedor 376,MP025115,45.0,45.0,0.0,1
2014,Proveedor 376,MP025119,45.5,45.0,0.5,2
2014,Proveedor 376,MP025123,45.5,45.0,0.5,2
2014,Proveedor 376,MP025124,27.0,45.0,-18.0,1
2014,Proveedor 376,MP025128,48.0,45.0,3.0,1
2014,Proveedor 376,MP025138,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025188,39.333333333333336,45.0,-5.666666666666667,3
2014,Proveedor 376,MP02519,39.714285714285715,45.0,-5.285714285714286,7
2014,Proveedor 376,MP02522,45.5,45.0,0.5,2
2014,Proveedor 376,MP025225,45.0,45.0,0.0,1
2014,Proveedor 376,MP025226,45.0,45.0,0.0,1
2014,Proveedor 376,MP025229,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025233,45.5,45.0,0.5,2
2014,Proveedor 376,MP025239,45.0,45.0,0.0,1
2014,Proveedor 376,MP025251,43.4,45.0,-1.6,5
2014,Proveedor 376,MP025254,27.0,45.0,-18.0,1
2014,Proveedor 376,MP025260,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025265,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025269,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025279,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025287,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025316,43.0,45.0,-2.0,1
2014,Proveedor 376,MP02532,45.5,45.0,0.5,2
2014,Proveedor 376,MP025320,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025334,27.0,45.0,-18.0,1
2014,Proveedor 376,MP025351,45.0,45.0,0.0,1
2014,Proveedor 376,MP02536,45.5,45.0,0.5,2
2014,Proveedor 376,MP025361,48.0,45.0,3.0,1
2014,Proveedor 376,MP025378,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025379,45.0,45.0,0.0,1
2014,Proveedor 376,MP025380,45.0,45.0,0.0,1
2014,Proveedor 376,MP025385,48.0,45.0,3.0,1
2014,Proveedor 376,MP025386,48.0,45.0,3.0,1
2014,Proveedor 376,MP025390,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025405,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025411,45.0,45.0,0.0,1
2014,Proveedor 376,MP025415,27.0,45.0,-18.0,1
2014,Proveedor 376,MP02542,35.0,45.0,-10.0,2
2014,Proveedor 376,MP025423,27.0,45.0,-18.0,1
2014,Proveedor 376,MP025433,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025434,48.0,45.0,3.0,1
2014,Proveedor 376,MP025435,43.0,45.0,-2.0,1
2014,Proveedor 376,MP02544,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025441,44.0,45.0,-1.0,2
2014,Proveedor 376,MP025443,48.0,45.0,3.0,1
2014,Proveedor 376,MP025444,27.0,45.0,-18.0,1
2014,Proveedor 376,MP025448,45.0,45.0,0.0,1
2014,Proveedor 376,MP025449,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025450,27.0,45.0,-18.0,1
2014,Proveedor 376,MP025452,43.0,45.0,-2.0,1
2014,Proveedor 376,MP025455,48.0,45.0,3.0,1
2014,Proveedor 376,MP025459,43.0,45.0,-2.0,1
2014,Proveedor 376,MP02546,48.0,45.0,3.0,1
2014,Proveedor 376,MP025462,45.0,45.0,0.0,1
2014,Proveedor 376,MP025481,48.0,45.0,3.0,1
2014,Proveedor 376,MP025482,48.0,45.0,3.0,1
2014,Proveedor 376,MP02549,45.0,45.0,0.0,1
2014,Proveedor 376,MP025492,45.0,45.0,0.0,1
2014,Proveedor 376,MP02550,27.0,45.0,-18.0,1
2014,Proveedor 376,MP02553,37.5,45.0,-7.5,2
2014,Proveedor 376,MP02555,45.0,45.0,0.0,1
2014,Proveedor 376,MP02559,34.0,45.0,-11.0,3
2014,Proveedor 376,MP02566,43.0,45.0,-2.0,1
2014,Proveedor 376,MP02569,48.0,45.0,3.0,1
2014,Proveedor 376,MP02570,27.0,45.0,-18.0,1
2014,Proveedor 376,MP02573,43.0,45.0,-2.0,2
2014,Proveedor 376,MP02574,43.0,45.0,-2.0,1
2014,Proveedor 376,MP02577,35.0,45.0,-10.0,2
2014,Proveedor 376,MP02581,43.0,45.0,-2.0,1
2014,Proveedor 376,MP02586,43.0,45.0,-2.0,1
2014,Proveedor 376,MP02590,43.0,45.0,-2.0,1
2014,Proveedor 376,MP02593,45.0,45.0,0.0,1
2014,Proveedor 376,MP02595,43.0,45.0,-2.0,1
2014,Proveedor 376,MP07085,45.0,45.0,0.0,1
2014,Proveedor 376,MP07109,27.0,45.0,-18.0,1
2014,Proveedor 376,MP07128,45.0,45.0,0.0,1
2014,Proveedor 376,MP07129,48.0,45.0,3.0,1
2014,Proveedor 38,MP02871,27.0,10.0,17.0,1
2014,Proveedor 38,MP029179,21.0,10.0,11.0,1
2014,Proveedor 38,MP02922,31.333333333333332,10.0,21.333333333333332,3
2014,Proveedor 38,MP02923,34.5,10.0,24.5,2
2014,Proveedor 38,MP02925,44.5,10.0,34.5,2
2014,Proveedor 38,MP02926,48.5,10.0,38.5,2
2014,Proveedor 38,MP02927,48.5,10.0,38.5,2
2014,Proveedor 38,MP02928,51.0,10.0,41.0,1
2014,Proveedor 38,MP02933,27.0,10.0,17.0,1
2014,Proveedor 38,MP02974,41.75,10.0,31.75,4
2014,Proveedor 38,MP02989,39.0,10.0,29.0,2
2014,Proveedor 38,MP02995,27.0,10.0,17.0,1
2014,Proveedor 385,MP04210,46.0,10.0,36.0,3
2014,Proveedor 386,DEP02498,15.0,20.0,-5.0,1
2014,Proveedor 386,MP02108,25.0,20.0,5.0,2
2014,Proveedor 386,MP02202,27.0,20.0,7.0,2
2014,Proveedor 386,MP02519,37.5,20.0,17.5,2
2014,Proveedor 386,MP025228,47.0,20.0,27.0,1
2014,Proveedor 386,MP02532,39.25,20.0,19.25,4
2014,Proveedor 386,MP02542,39.25,20.0,19.25,4
2014,Proveedor 386,MP02559,40.666666666666664,20.0,20.666666666666668,3
2014,Proveedor 386,MP02701,35.0,20.0,15.0,1
2014,Proveedor 386,MP028116,30.5,20.0,10.5,2
2014,Proveedor 386,MP028117,37.5,20.0,17.5,2
2014,Proveedor 386,MP028150,35.0,20.0,15.0,1
2014,Proveedor 386,MP028185,38.5,20.0,18.5,2
2014,Proveedor 386,MP028221,27.0,20.0,7.0,2
2014,Proveedor 386,MP028222,28.0,20.0,8.0,1
2014,Proveedor 386,MP028223,19.5,20.0,-0.5,2
2014,Proveedor 386,MP02878,15.0,20.0,-5.0,1
2014,Proveedor 386,MP029008,43.0,20.0,23.0,2
2014,Proveedor 386,MP029143,26.0,20.0,6.0,2
2014,Proveedor 386,MP02943,26.0,20.0,6.0,1
2014,Proveedor 386,MP02958,27.0,20.0,7.0,2
2014,Proveedor 386,P4011,29.5,20.0,9.5,2
2014,Proveedor 386,P4021,23.25,20.0,3.25,4
2014,Proveedor 386,P4038,15.0,20.0,-5.0,1
2014,Proveedor 386,P4039,28.0,20.0,8.0,1
2014,Proveedor 386,P4048,30.0,20.0,10.0,3
2014,Proveedor 386,P4074,23.25,20.0,3.25,4
2014,Proveedor 386,P4089,20.5,20.0,0.5,2
2014,Proveedor 386,P4152,29.0,20.0,9.0,7
2014,Proveedor 386,P4162,21.5,20.0,1.5,2
2014,Proveedor 386,P4166,25.0,20.0,5.0,2
2014,Proveedor 386,P4168,36.666666666666664,20.0,16.666666666666668,3
2014,Proveedor 386,P4169,36.2,20.0,16.2,10
2014,Proveedor 386,P4171,28.0,20.0,8.0,1
2014,Proveedor 386,P4172,21.5,20.0,1.5,2
2014,Proveedor 386,P4174,23.25,20.0,3.25,4
2014,Proveedor 386,P4176,28.8,20.0,8.8,5
2014,Proveedor 386,P4177,51.0,20.0,31.0,1
2014,Proveedor 386,P4185,23.0,20.0,3.0,3
2014,Proveedor 386,P4188,25.333333333333332,20.0,5.333333333333333,6
2014,Proveedor 386,P4189,37.5,20.0,17.5,2
2014,Proveedor 386,P4190,23.0,20.0,3.0,3
2014,Proveedor 386,P4193,23.0,20.0,3.0,3
2014,Proveedor 386,P4204,35.25,20.0,15.25,4
2014,Proveedor 386,P4207,23.25,20.0,3.25,4
2014,Proveedor 386,P4214,33.333333333333336,20.0,13.333333333333334,9
2014,Proveedor 386,P4216,30.6,20.0,10.6,5
2014,Proveedor 386,P4220,29.0,20.0,9.0,7
2014,Proveedor 386,P4222,31.25,20.0,11.25,8
2014,Proveedor 386,P4224,27.25,20.0,7.25,4
2014,Proveedor 386,P4229,21.5,20.0,1.5,2
2014,Proveedor 386,P4230,20.5,20.0,0.5,2
2014,Proveedor 386,P4231,23.25,20.0,3.25,4
2014,Proveedor 386,P4234,29.0,20.0,9.0,7
2014,Proveedor 386,P4235,28.8,20.0,8.8,5
2014,Proveedor 386,P4237,30.0,20.0,10.0,4
2014,Proveedor 386,P4240,34.25,20.0,14.25,8
2014,Proveedor 386,P4248,23.25,20.0,3.25,4
2014,Proveedor 386,P4249,21.5,20.0,1.5,2
2014,Proveedor 386,P4250,28.25,20.0,8.25,4
2014,Proveedor 386,P4255,30.0,20.0,10.0,4
2014,Proveedor 386,P4263,29.0,20.0,9.0,7
2014,Proveedor 386,P4265,30.6,20.0,10.6,5
2014,Proveedor 386,P4267,29.0,20.0,9.0,7
2014,Proveedor 386,P4270,28.8,20.0,8.8,5
2014,Proveedor 386,P4271,28.0,20.0,8.0,1
2014,Proveedor 386,P4277,36.666666666666664,20.0,16.666666666666668,3
2014,Proveedor 386,P4278,23.25,20.0,3.25,4
2014,Proveedor 386,P4279,29.0,20.0,9.0,7
2014,Proveedor 386,P4293,25.333333333333332,20.0,5.333333333333333,6
2014,Proveedor 386,P4305,32.5,20.0,12.5,6
2014,Proveedor 386,P4310,23.25,20.0,3.25,4
2014,Proveedor 386,P4319,23.25,20.0,3.25,4
2014,Proveedor 386,P4322,23.0,20.0,3.0,3
2014,Proveedor 386,P4341,21.5,20.0,1.5,2
2014,Proveedor 386,P4353,23.25,20.0,3.25,4
2014,Proveedor 386,P4354,23.25,20.0,3.25,4
2014,Proveedor 386,P4355,35.0,20.0,15.0,1
2014,Proveedor 386,P4359,21.666666666666668,20.0,1.6666666666666667,3
2014,Proveedor 386,P4360,23.25,20.0,3.25,4
2014,Proveedor 386,P4371,29.0,20.0,9.0,7
2014,Proveedor 386,P4375,30.0,20.0,10.0,4
2014,Proveedor 386,P4383,23.25,20.0,3.25,4
2014,Proveedor 386,P4391,47.0,20.0,27.0,1
2014,Proveedor 386,P4409,36.666666666666664,20.0,16.666666666666668,3
2014,Proveedor 386,P4438,29.0,20.0,9.0,7
2014,Proveedor 386,P4439,29.0,20.0,9.0,7
2014,Proveedor 386,P4464,21.5,20.0,1.5,2
2014,Proveedor 386,P4610,35.0,20.0,15.0,1
2014,Proveedor 386,P4756,42.75,20.0,22.75,4
2014,Proveedor 386,P5006,51.0,20.0,31.0,1
2014,Proveedor 386,P5026,24.8,20.0,4.8,5
2014,Proveedor 386,P5033,28.0,20.0,8.0,1
2014,Proveedor 386,P5043,24.0,20.0,4.0,1
2014,Proveedor 386,P5050,23.25,20.0,3.25,4
2014,Proveedor 386,P5051,41.0,20.0,21.0,3
2014,Proveedor 386,P5052,29.0,20.0,9.0,7
2014,Proveedor 386,P5055,26.0,20.0,6.0,2
2014,Proveedor 386,P5069,27.25,20.0,7.25,8
2014,Proveedor 386,P5070,21.5,20.0,1.5,2
2014,Proveedor 386,P5072,21.5,20.0,1.5,2
2014,Proveedor 386,P5079,33.5,20.0,13.5,4
2014,Proveedor 386,P5080,21.5,20.0,1.5,2
2014,Proveedor 386,P5081,23.25,20.0,3.25,4
2014,Proveedor 386,P5082,24.0,20.0,4.0,1
2014,Proveedor 386,P5083,29.75,20.0,9.75,8
2014,Proveedor 386,P5092,30.625,20.0,10.625,8
2014,Proveedor 386,P5097,30.0,20.0,10.0,4
2014,Proveedor 386,P5101,29.0,20.0,9.0,7
2014,Proveedor 386,P5102,23.0,20.0,3.0,3
2014,Proveedor 386,P5103,21.5,20.0,1.5,2
2014,Proveedor 386,P5104,30.0,20.0,10.0,4
2014,Proveedor 386,P5111,23.25,20.0,3.25,4
2014,Proveedor 386,P5117,28.8,20.0,8.8,5
2014,Proveedor 386,P5119,23.25,20.0,3.25,4
2014,Proveedor 386,P5130,26.0,20.0,6.0,2
2014,Proveedor 386,P5131,29.0,20.0,9.0,7
2014,Proveedor 386,P5132,34.5,20.0,14.5,4
2014,Proveedor 386,P5133,36.5,20.0,16.5,4
2014,Proveedor 386,P5138,23.25,20.0,3.25,4
2014,Proveedor 386,P5145,23.25,20.0,3.25,4
2014,Proveedor 386,P5152,35.0,20.0,15.0,1
2014,Proveedor 386,P5154,29.0,20.0,9.0,7
2014,Proveedor 386,P5162,28.8,20.0,8.8,5
2014,Proveedor 386,P5169,23.0,20.0,3.0,3
2014,Proveedor 386,P5179,29.0,20.0,9.0,7
2014,Proveedor 386,P5180,29.0,20.0,9.0,7
2014,Proveedor 386,P5181,22.333333333333332,20.0,2.3333333333333335,3
2014,Proveedor 386,P5187,23.25,20.0,3.25,4
2014,Proveedor 386,P5192,36.666666666666664,20.0,16.666666666666668,3
2014,Proveedor 386,P5220,31.0,20.0,11.0,9
2014,Proveedor 386,P5241,29.0,20.0,9.0,7
2014,Proveedor 386,P5251,23.25,20.0,3.25,4
2014,Proveedor 386,P5270,15.0,20.0,-5.0,1
2014,Proveedor 386,P5284,33.75,20.0,13.75,8
2014,Proveedor 386,P5289,38.0,20.0,18.0,3
2014,Proveedor 386,P5350,27.666666666666668,20.0,7.666666666666667,3
2014,Proveedor 386,P5399,36.285714285714285,20.0,16.285714285714285,7
2014,Proveedor 386,P5419,37.0,20.0,17.0,2
2014,Proveedor 386,P5437,47.0,20.0,27.0,2
2014,Proveedor 386,P5440,29.0,20.0,9.0,3
2014,Proveedor 386,P6120,24.0,20.0,4.0,1
2014,Proveedor 386,P6386,25.0,20.0,5.0,3
2014,Proveedor 386,P7001,22.25,20.0,2.25,4
2014,Proveedor 386,P7003,29.0,20.0,9.0,7
2014,Proveedor 386,P7007,34.0,20.0,14.0,3
2014,Proveedor 386,P9903E,31.714285714285715,20.0,11.714285714285714,7
2014,Proveedor 401,MP028181,14.0,10.0,4.0,1
2014,Proveedor 408,MP02475,38.0,45.0,-7.0,1
2014,Proveedor 422,MP02460,43.0,10.0,33.0,1
2014,Proveedor 447,MP024204,25.0,45.0,-20.0,1
2014,Proveedor 447,MP02624,25.0,45.0,-20.0,1
2014,Proveedor 447,MP07111,23.0,45.0,-22.0,1
2014,Proveedor 467,MP028205,33.0,45.0,-12.0,2
2014,Proveedor 467,P4476,38.0,45.0,-7.0,1
2014,Proveedor 467,P4477,38.0,45.0,-7.0,1
2014,Proveedor 479,MP02508,13.0,45.0,-32.0,1
2014,Proveedor 479,MP025121,11.0,45.0,-34.0,1
2014,Proveedor 479,MP025122,11.0,45.0,-34.0,1
2014,Proveedor 479,MP025125,48.0,45.0,3.0,1
2014,Proveedor 479,MP025126,23.0,45.0,-22.0,1
2014,Proveedor 479,MP025129,11.0,45.0,-34.0,1
2014,Proveedor 479,MP025137,25.0,45.0,-20.0,1
2014,Proveedor 479,MP02519,22.125,45.0,-22.875,8
2014,Proveedor 479,MP025228,17.0,45.0,-28.0,1
2014,Proveedor 479,MP02524,23.0,45.0,-22.0,1
2014,Proveedor 479,MP025253,32.5,45.0,-12.5,2
2014,Proveedor 479,MP02526,35.5,45.0,-9.5,2
2014,Proveedor 479,MP025267,11.0,45.0,-34.0,1
2014,Proveedor 479,MP025270,40.333333333333336,45.0,-4.666666666666667,3
2014,Proveedor 479,MP02529,29.5,45.0,-15.5,2
2014,Proveedor 479,MP025297,48.0,45.0,3.0,1
2014,Proveedor 479,MP02530,23.0,45.0,-22.0,1
2014,Proveedor 479,MP025303,11.0,45.0,-34.0,2
2014,Proveedor 479,MP025304,48.0,45.0,3.0,1
2014,Proveedor 479,MP025309,48.0,45.0,3.0,1
2014,Proveedor 479,MP02532,23.0,45.0,-22.0,2
2014,Proveedor 479,MP025323,48.0,45.0,3.0,1
2014,Proveedor 479,MP025337,30.0,45.0,-15.0,3
2014,Proveedor 479,MP025354,25.0,45.0,-20.0,1
2014,Proveedor 479,MP025355,25.0,45.0,-20.0,1
2014,Proveedor 479,MP025359,25.0,45.0,-20.0,1
2014,Proveedor 479,MP02536,48.0,45.0,3.0,1
2014,Proveedor 479,MP025362,48.0,45.0,3.0,1
2014,Proveedor 479,MP025376,25.0,45.0,-20.0,1
2014,Proveedor 479,MP025384,25.0,45.0,-20.0,1
2014,Proveedor 479,MP025387,23.0,45.0,-22.0,1
2014,Proveedor 479,MP025392,17.0,45.0,-28.0,1
2014,Proveedor 479,MP025395,17.0,45.0,-28.0,1
2014,Proveedor 479,MP025408,17.0,45.0,-28.0,1
2014,Proveedor 479,MP025418,23.0,45.0,-22.0,1
2014,Proveedor 479,MP025420,23.0,45.0,-22.0,1
2014,Proveedor 479,MP025440,25.0,45.0,-20.0,1
2014,Proveedor 479,MP025441,28.25,45.0,-16.75,4
2014,Proveedor 479,MP025445,17.0,45.0,-28.0,1
2014,Proveedor 479,MP025446,25.0,45.0,-20.0,1
2014,Proveedor 479,MP025447,17.0,45.0,-28.0,1
2014,Proveedor 479,MP02545,26.75,45.0,-18.25,4
2014,Proveedor 479,MP025451,25.0,45.0,-20.0,1
2014,Proveedor 479,MP025453,25.0,45.0,-20.0,1
2014,Proveedor 479,MP025470,48.0,45.0,3.0,1
2014,Proveedor 479,MP025479,17.0,45.0,-28.0,1
2014,Proveedor 479,MP025480,25.0,45.0,-20.0,1
2014,Proveedor 479,MP025485,48.0,45.0,3.0,1
2014,Proveedor 479,MP025486,48.0,45.0,3.0,1
2014,Proveedor 479,MP025487,25.0,45.0,-20.0,1
2014,Proveedor 479,MP025491,23.0,45.0,-22.0,1
2014,Proveedor 479,MP025494,17.0,45.0,-28.0,1
2014,Proveedor 479,MP025497,17.0,45.0,-28.0,1
2014,Proveedor 479,MP02578,26.75,45.0,-18.25,4
2014,Proveedor 479,MP02593,23.714285714285715,45.0,-21.285714285714285,7
2014,Proveedor 479,MP02594,48.0,45.0,3.0,1
2014,Proveedor 479,MP02595,48.0,45.0,3.0,2
2014,Proveedor 479,MP02627,23.0,45.0,-22.0,1
2014,Proveedor 479,MP07003,35.5,45.0,-9.5,2
2014,Proveedor 479,MP07013,20.0,45.0,-25.0,2
2014,Proveedor 479,MP07014,17.0,45.0,-28.0,1
2014,Proveedor 479,MP07015,48.0,45.0,3.0,1
2014,Proveedor 479,MP07017,16.0,45.0,-29.0,4
2014,Proveedor 479,MP07018,17.0,45.0,-28.0,1
2014,Proveedor 479,MP07071,23.0,45.0,-22.0,1
2014,Proveedor 479,MP07073,48.0,45.0,3.0,1
2014,Proveedor 479,MP07074,48.0,45.0,3.0,1
2014,Proveedor 479,MP07080,11.0,45.0,-34.0,1
2014,Proveedor 479,MP07081,11.0,45.0,-34.0,1
2014,Proveedor 479,MP07084,25.0,45.0,-20.0,1
2014,Proveedor 479,MP07091,48.0,45.0,3.0,1
2014,Proveedor 479,MP07108,17.0,45.0,-28.0,1
2014,Proveedor 479,MP07112,23.0,45.0,-22.0,1
2014,Proveedor 479,MP07113,23.0,45.0,-22.0,1
2014,Proveedor 479,MP07114,11.0,45.0,-34.0,1
2014,Proveedor 479,MP07116,48.0,45.0,3.0,1
2014,Proveedor 479,MP07119,23.0,45.0,-22.0,1
2014,Proveedor 479,MP07120,11.0,45.0,-34.0,1
2014,Proveedor 479,MP07122,11.0,45.0,-34.0,1
2014,Proveedor 479,MP07127,23.0,45.0,-22.0,1
2014,Proveedor 479,MP07139,23.0,45.0,-22.0,1
2014,Proveedor 479,MP07140,17.0,45.0,-28.0,1
2014,Proveedor 479,MP07141,17.0,45.0,-28.0,1
2014,Proveedor 479,MP07142,23.0,45.0,-22.0,1
2014,Proveedor 479,MP07144,23.0,45.0,-22.0,1
2014,Proveedor 479,MP07145,25.0,45.0,-20.0,1
2014,Proveedor 479,MP07146,17.0,45.0,-28.0,1
2014,Proveedor 479,MP07149,25.0,45.0,-20.0,1
2014,Proveedor 479,MP07154,23.0,45.0,-22.0,1
2014,Proveedor 479,MP07167,25.0,45.0,-20.0,1
2014,Proveedor 479,MP07168,25.0,45.0,-20.0,1
2014,Proveedor 491,MP025134,45.0,45.0,0.0,2
2014,Proveedor 491,MP02520,29.0,45.0,-16.0,1
2014,Proveedor 491,MP02527,27.0,45.0,-18.0,3
2014,Proveedor 491,MP025296,24.0,45.0,-21.0,2
2014,Proveedor 491,MP025317,23.0,45.0,-22.0,1
2014,Proveedor 491,MP02533,61.0,45.0,16.0,1
2014,Proveedor 491,MP02547,26.0,45.0,-19.0,2
2014,Proveedor 491,MP02551,61.0,45.0,16.0,1
2014,Proveedor 491,MP02554,23.0,45.0,-22.0,2
2014,Proveedor 491,MP07001,32.333333333333336,45.0,-12.666666666666666,3
2014,Proveedor 491,MP07002,32.333333333333336,45.0,-12.666666666666666,3
2014,Proveedor 491,MP07016,25.0,45.0,-20.0,3
2014,Proveedor 491,MP07018,45.0,45.0,0.0,1
2014,Proveedor 491,MP07019,37.0,45.0,-8.0,3
2014,Proveedor 491,MP07024,23.0,45.0,-22.0,1
2014,Proveedor 491,MP07025,7.0,45.0,-38.0,1
2014,Proveedor 491,MP07027,34.0,45.0,-11.0,3
2014,Proveedor 491,MP07028,34.75,45.0,-10.25,4
2014,Proveedor 491,MP07029,23.0,45.0,-22.0,2
2014,Proveedor 491,MP07032,22.5,45.0,-22.5,4
2014,Proveedor 491,MP07034,32.333333333333336,45.0,-12.666666666666666,3
2014,Proveedor 491,MP07035,29.0,45.0,-16.0,1
2014,Proveedor 491,MP07039,36.5,45.0,-8.5,6
2014,Proveedor 491,MP07040,39.666666666666664,45.0,-5.333333333333333,3
2014,Proveedor 491,MP07041,26.5,45.0,-18.5,4
2014,Proveedor 491,MP07045,45.0,45.0,0.0,2
2014,Proveedor 491,MP07046,15.0,45.0,-30.0,2
2014,Proveedor 491,MP07047,27.0,45.0,-18.0,3
2014,Proveedor 491,MP07062,25.0,45.0,-20.0,1
2014,Proveedor 491,MP07092,23.0,45.0,-22.0,1
2014,Proveedor 491,MP07093,7.0,45.0,-38.0,1
2014,Proveedor 491,MP07095,29.0,45.0,-16.0,1
2014,Proveedor 491,MP07096,29.0,45.0,-16.0,1
2014,Proveedor 491,MP07097,23.0,45.0,-22.0,1
2014,Proveedor 491,MP07098,25.0,45.0,-20.0,1
2014,Proveedor 491,MP07099,61.0,45.0,16.0,1
2014,Proveedor 491,MP07100,25.0,45.0,-20.0,1
2014,Proveedor 491,MP07101,7.0,45.0,-38.0,1
2014,Proveedor 491,MP07105,29.0,45.0,-16.0,1
2014,Proveedor 491,MP07106,23.0,45.0,-22.0,1
2014,Proveedor 491,MP07124,7.0,45.0,-38.0,1
2014,Proveedor 491,MP07125,29.0,45.0,-16.0,1
2014,Proveedor 491,MP07126,7.0,45.0,-38.0,1
2014,Proveedor 491,MP07133,16.0,45.0,-29.0,2
2014,Proveedor 491,MP07134,7.0,45.0,-38.0,1
2014,Proveedor 491,MP07135,7.0,45.0,-38.0,1
2014,Proveedor 491,MP07136,7.0,45.0,-38.0,1
2014,Proveedor 491,MP07137,29.0,45.0,-16.0,1
2014,Proveedor 491,MP07138,29.0,45.0,-16.0,1
2014,Proveedor 491,MP07144,25.0,45.0,-20.0,3
2014,Proveedor 536,MP02868,28.0,10.0,18.0,4
2014,Proveedor 536,MP02869,31.5,10.0,21.5,4
2014,Proveedor 536,MP02888,25.0,10.0,15.0,1
2014,Proveedor 538,P5051,18.0,10.0,8.0,5
2014,Proveedor 538,P5159,12.25,10.0,2.25,4
2014,Proveedor 539,MP04205,39.0,10.0,29.0,5
2014,Proveedor 539,MP04240,18.0,10.0,8.0,1
2014,Proveedor 539,MP04241,18.0,10.0,8.0,1
2014,Proveedor 539,MP04244,29.25,10.0,19.25,4
2014,Proveedor 539,MP04245,38.0,10.0,28.0,2
2014,Proveedor 546,MP028111,24.0,45.0,-21.0,1
2014,Proveedor 546,SE2019,24.0,45.0,-21.0,1
2014,Proveedor 578,MP02437,23.333333333333332,10.0,13.333333333333334,3
2014,Proveedor 578,MP02444,49.0,10.0,39.0,1
2014,Proveedor 588,MP05000,37.666666666666664,10.0,27.666666666666668,3
2014,Proveedor 592,MP02866,21.5,45.0,-23.5,2
2014,Proveedor 593,MP03121,46.4,10.0,36.4,5
2014,Proveedor 593,MP03122,36.714285714285715,10.0,26.714285714285715,7
2014,Proveedor 603,P9117,50.0,45.0,5.0,1
2014,Proveedor 603,P9122,50.0,45.0,5.0,1
2014,Proveedor 603,P9160T,50.0,45.0,5.0,1
2014,Proveedor 603,P9183,50.0,45.0,5.0,1
2014,Proveedor 603,P9226T,50.0,45.0,5.0,1
2014,Proveedor 603,P9227T,50.0,45.0,5.0,1
2014,Proveedor 603,P9232T,50.0,45.0,5.0,1
2014,Proveedor 603,P9247T,50.0,45.0,5.0,1
2014,Proveedor 603,P9251T,50.0,45.0,5.0,1
2014,Proveedor 603,P9252,50.0,45.0,5.0,1
2014,Proveedor 603,P9277,50.0,45.0,5.0,1
2014,Proveedor 603,P9289,50.0,45.0,5.0,1
2014,Proveedor 603,P9301T,50.0,45.0,5.0,1
2014,Proveedor 603,P9326,50.0,45.0,5.0,1
